energy_ev,gradscf_strength_per_ev,pyscf_strength_per_ev,difference
1.212175966922753467e+01,3.780989554607582942e-273,3.780989583635482061e-273,-2.902789911839495133e-281
1.212578282212140302e+01,1.154328024641210327e-272,1.154328033495754522e-272,-8.854544194169444343e-281
1.212980597501527313e+01,3.520626060188093247e-272,3.520626087169467525e-272,-2.698137427818255605e-280
1.213382912790914148e+01,1.072697965790103922e-271,1.072697974003688969e-271,-8.213585046758384391e-280
1.213785228080301160e+01,3.265140791434645523e-271,3.265140816413857222e-271,-2.497921169859042096e-279
1.214187543369687994e+01,9.928720061648208387e-271,9.928720137536753673e-271,-7.588854528595698954e-279
1.214589858659075006e+01,3.016140145930951192e-270,3.016140168963750823e-270,-2.303279963040966206e-278
1.214992173948461840e+01,9.153278287726704628e-270,9.153278357564804254e-270,-6.983809962612243469e-278
1.215394489237848674e+01,2.775036587503983189e-269,2.775036608657838818e-269,-2.115385562912042293e-277
1.215796804527235686e+01,8.404805319567659127e-269,8.404805383579087281e-269,-6.401142815345608955e-277
1.216199119816622520e+01,2.543041813677717304e-268,2.543041833028500900e-268,-1.935078359630496101e-276
1.216601435106009532e+01,7.686811685361956335e-268,7.686811743800535415e-268,-5.843857908041959984e-276
1.217003750395396366e+01,2.321164287937154873e-267,2.321164305567761768e-267,-1.763060689527572920e-275
1.217406065684783201e+01,7.002166227820817794e-267,7.002166280958622501e-267,-5.313780470787468471e-275
1.217808380974170213e+01,2.110210845010659738e-266,2.110210861010163104e-266,-1.599950336567101648e-274
1.218210696263557047e+01,6.353107188534700780e-266,6.353107236660276332e-266,-4.812557555196703595e-274
1.218613011552944059e+01,1.910791992659089121e-265,1.910792007120686479e-265,-1.446159735817240198e-273
1.219015326842330893e+01,5.741264304168696817e-265,5.741264347580944174e-265,-4.341224735775389280e-273
1.219417642131717905e+01,1.723330467317615883e-264,1.723330480336792530e-264,-1.301917664663141672e-272
1.219819957421104739e+01,5.167690432821891642e-264,5.167690471826985665e-264,-3.900509402342587668e-272
1.220222272710491573e+01,1.548072553928942042e-263,1.548072565602926579e-263,-1.167398453713773637e-271
1.220624587999878585e+01,4.632901110537469549e-263,4.632901145442834928e-263,-3.490536537945189768e-271
1.221026903289265420e+01,1.385101652421044351e-262,1.385101662847119911e-262,-1.042607556013572758e-270
1.221429218578652431e+01,4.136920379089081427e-262,4.136920410200547072e-262,-3.111146564458100207e-270
1.221831533868039266e+01,1.234353563620725987e-261,1.234353572895329318e-261,-9.274603331555683706e-270
1.222233849157426100e+01,3.679331222986987710e-261,3.679331250607124167e-261,-2.762013645706783491e-269
1.222636164446813112e+01,1.095632974622274900e-260,1.095632982839497134e-260,-8.217222234007005920e-269
1.223038479736199946e+01,3.259329000860314205e-260,3.259329025283345638e-260,-2.442303143302079605e-268
1.223440795025586958e+01,9.686306457282668956e-260,9.686306529797601424e-260,-7.251493246803533552e-268
1.223843110314973792e+01,2.875776347206212851e-259,2.875776368715512247e-259,-2.150929939560504006e-267
1.224245425604360626e+01,8.529408358437090859e-259,8.529408422176028411e-259,-6.373893755159674620e-267
1.224647740893747638e+01,2.527258147471350857e-258,2.527258166339629739e-258,-1.886827888127826426e-266
1.225050056183134473e+01,7.480785480646510838e-258,7.480785536445495311e-258,-5.579898447268568643e-266
1.225452371472521484e+01,2.212135344120721093e-257,2.212135360606226489e-257,-1.648550539606757703e-265
1.225854686761908319e+01,6.534962295388102975e-257,6.534962344043559740e-257,-4.865545676479688084e-265
1.226257002051295331e+01,1.928596505623529690e-256,1.928596519969488165e-256,-1.434595847501543038e-264
1.226659317340682165e+01,5.685996169158137289e-256,5.685996211415771164e-256,-4.225763387519737109e-264
1.227061632630068999e+01,1.674706275948388174e-255,1.674706288382987839e-255,-1.243459966522548948e-263
1.227463947919456011e+01,4.927624782865275525e-255,4.927624819419188848e-255,-3.655391332271979235e-263
1.227866263208842845e+01,1.448450011655500693e-254,1.448450022390564878e-254,-1.073506418438320891e-262
1.228268578498229857e+01,4.253400622259948697e-254,4.253400653754007823e-254,-3.149405912689137929e-262
1.228670893787616691e+01,1.247774100166800665e-253,1.247774109397360727e-253,-9.230560061860140277e-262
1.229073209077003526e+01,3.656811223454985122e-253,3.656811250481884017e-253,-2.702689889540686747e-261
1.229475524366390538e+01,1.070621630504171978e-252,1.070621638409659924e-252,-7.905487946320421080e-261
1.229877839655777372e+01,3.131384399659705847e-252,3.131384422760303413e-252,-2.310059756584164173e-260
1.230280154945164384e+01,9.149632518472424471e-252,9.149632585908986609e-252,-6.743656213781853855e-260
1.230682470234551218e+01,2.670778168000320905e-251,2.670778187666636184e-251,-1.966631527921678313e-259
1.231084785523938230e+01,7.788232021021929963e-251,7.788232078317864182e-251,-5.729593421860907542e-259
1.231487100813325064e+01,2.268855529243529500e-250,2.268855545919500763e-250,-1.667597126341943951e-258
1.231889416102711898e+01,6.603006157356716397e-250,6.603006205842681344e-250,-4.848596494712177821e-258
1.232291731392098910e+01,1.919744621793949352e-249,1.919744635877783530e-249,-1.408383417807009849e-257
1.232694046681485744e+01,5.575863259841619748e-249,5.575863300709403208e-249,-4.086778346014651832e-257
1.233096361970872756e+01,1.617885071855600128e-248,1.617885083702521710e-248,-1.184692158235646105e-256
1.233498677260259591e+01,4.689754607256578105e-248,4.689754641566083553e-248,-3.430950544801720177e-256
1.233900992549646425e+01,1.358061593911005490e-247,1.358061603836952079e-247,-9.925946588349206308e-256
1.234303307839033437e+01,3.928761942235224579e-247,3.928761970923085481e-247,-2.868786090185872903e-255
1.234705623128420271e+01,1.135426062200636280e-246,1.135426070483956408e-246,-8.283320128130301115e-255
1.235107938417807283e+01,3.278150597103807875e-246,3.278150620996299557e-246,-2.389249168220501459e-254
1.235510253707194117e+01,9.455093791577936142e-246,9.455093860425643343e-246,-6.884770720079277679e-254
1.235912568996581129e+01,2.724392520890345226e-245,2.724392540709965996e-245,-1.981962077044051903e-253
1.236314884285967963e+01,7.842245168703337423e-245,7.842245225700026319e-245,-5.699668889618018733e-253
1.236717199575354798e+01,2.255163579640560271e-244,2.255163596015319993e-244,-1.637475972188533163e-252
1.237119514864741809e+01,6.478621096158490762e-244,6.478621143157085928e-244,-4.699859516622654178e-252
1.237521830154128644e+01,1.859319441559807442e-243,1.859319455035114919e-243,-1.347530747691404535e-251
1.237924145443515656e+01,5.330799371520834907e-243,5.330799410119528771e-243,-3.859869386348575257e-251
1.238326460732902490e+01,1.526854182688659972e-242,1.526854193733789018e-242,-1.104512904577827503e-250
1.238728776022289324e+01,4.368875676125913172e-242,4.368875707699677728e-242,-3.157376455561540360e-250
1.239131091311676336e+01,1.248845482835577402e-241,1.248845491852483930e-241,-9.016906527637834986e-250
1.239533406601063170e+01,3.566273333518402608e-241,3.566273359243530424e-241,-2.572512781576398269e-249
1.239935721890450182e+01,1.017389949239944358e-240,1.017389956571740244e-240,-7.331795886065791735e-249
1.240338037179837016e+01,2.899527002361917310e-240,2.899527023237619300e-240,-2.087570198959550275e-248
1.240740352469223851e+01,8.255317293040531867e-240,8.255317352420903055e-240,-5.938037118872197640e-248
1.241142667758610862e+01,2.348049674029265205e-239,2.348049690902556506e-239,-1.687329130105575018e-247
1.241544983047997697e+01,6.671871735894834185e-239,6.671871783793727441e-239,-4.789889325592807710e-247
1.241947298337384709e+01,1.893891062829452400e-238,1.893891076413426085e-238,-1.358397368470993100e-246
1.242349613626771543e+01,5.370679034133433637e-238,5.370679072617295594e-238,-3.848386195705667853e-246
1.242751928916158555e+01,1.521494197281218900e-237,1.521494208173238402e-237,-1.089201950214199232e-245
1.243154244205545389e+01,4.306042382060405393e-237,4.306042412857142020e-237,-3.079673662653798303e-245
1.243556559494932223e+01,1.217455784713567167e-236,1.217455793412437965e-236,-8.698870798588374029e-245
1.243958874784319235e+01,3.438705576726138177e-236,3.438705601272915596e-236,-2.454677741861828865e-244
1.244361190073706069e+01,9.702947604434315290e-236,9.702947673631429315e-236,-6.919711402507922110e-244
1.244763505363093081e+01,2.735138214154187570e-235,2.735138233640803803e-235,-1.948661623324157742e-243
1.245165820652479916e+01,7.702323697674100876e-235,7.702323752498574762e-235,-5.482447388592689722e-243
1.245568135941866750e+01,2.166861499534916693e-234,2.166861514943504719e-234,-1.540858802614044646e-242
1.245970451231253762e+01,6.089861810974774049e-234,6.089861854237649874e-234,-4.326287582538101423e-242
1.246372766520640596e+01,1.709820896407317896e-233,1.709820908542686016e-233,-1.213536811986018588e-241
1.246775081810027608e+01,4.795795997622039795e-233,4.795796031626702975e-233,-3.400466318027503724e-241
1.247177397099414442e+01,1.343809414066555465e-232,1.343809423585537152e-232,-9.518981686451246573e-241
1.247579712388801454e+01,3.761677465016377112e-232,3.761677491637430787e-232,-2.662105367475942632e-240
1.247982027678188288e+01,1.051943294085097794e-231,1.051943301522390945e-231,-7.437293151104023139e-240
1.248384342967575122e+01,2.938799798064216589e-231,2.938799818821301629e-231,-2.075708504027326476e-239
1.248786658256962134e+01,8.201901910477430485e-231,8.201901968353715922e-231,-5.787628543712309716e-239
1.249188973546348969e+01,2.286788706399569640e-230,2.286788722520400539e-230,-1.612083089913815712e-238
1.249591288835735980e+01,6.369486247052278263e-230,6.369486291910840660e-230,-4.485856239737023595e-238
1.249993604125122815e+01,1.772350726378926504e-229,1.772350738849223684e-229,-1.247029718052343977e-237
1.250395919414509649e+01,4.926764787830111943e-229,4.926764822460766600e-229,-3.463065465777550232e-237
1.250798234703896661e+01,1.368172597523458114e-228,1.368172607131128378e-228,-9.607670263650930601e-237
1.251200549993283495e+01,3.795655994649493519e-228,3.795656021277992397e-228,-2.662849887789816971e-236
1.251602865282670507e+01,1.051961146356857611e-227,1.051961153729616472e-227,-7.372758861706231923e-236
1.252005180572057341e+01,2.912590659035329235e-227,2.912590679428600649e-227,-2.039327141442169167e-235
1.252407495861444175e+01,8.056123269800217382e-227,8.056123326152945774e-227,-5.635272839199784909e-235
1.252809811150831187e+01,2.226074277260676681e-226,2.226074292816753163e-226,-1.555607648185619878e-234
1.253212126440218022e+01,6.144974677847940472e-226,6.144974720748084567e-226,-4.290014409528712383e-234
1.253614441729605034e+01,1.694600935144118495e-225,1.694600946963204490e-225,-1.181908599528371967e-233
1.254016757018991868e+01,4.668546444963068649e-225,4.668546477491902259e-225,-3.252883361056579170e-233
1.254419072308378880e+01,1.284880752998037329e-224,1.284880761941930627e-224,-8.943893298419705228e-233
1.254821387597765714e+01,3.532733375453022151e-224,3.532733400019971255e-224,-2.456694910440539743e-232
1.255223702887152548e+01,9.703441611847545057e-224,9.703441679258865972e-224,-6.741132091489268408e-232
1.255626018176539560e+01,2.662610439248058728e-223,2.662610457727415586e-223,-1.847935685807778691e-231
1.256028333465926394e+01,7.298882322729307949e-223,7.298882373336483929e-223,-5.060717597971045602e-231
1.256430648755313406e+01,1.998812197127373469e-222,1.998812210972606397e-222,-1.384523292822684350e-230
1.256832964044700240e+01,5.468327515901900861e-222,5.468327553742022666e-222,-3.784012180474929828e-230
1.257235279334087075e+01,1.494527610930018941e-221,1.494527621261791206e-221,-1.033177226484286440e-229
1.257637594623474087e+01,4.080564675789982794e-221,4.080564703971295201e-221,-2.818131240625433485e-229
1.258039909912860921e+01,1.113021327653350071e-220,1.113021335332516608e-220,-7.679166537275342913e-229
1.258442225202247933e+01,3.032868670432704254e-220,3.032868691337127855e-220,-2.090442360096066954e-228
1.258844540491634767e+01,8.256017811641092182e-220,8.256017868490246635e-220,-5.684915445302099017e-228
1.259246855781021779e+01,2.245197425116312325e-219,2.245197440560856386e-219,-1.544454406099567541e-227
1.259649171070408613e+01,6.099656065043221720e-219,6.099656106960576175e-219,-4.191735445442401774e-227
1.260051486359795447e+01,1.655476642473233810e-218,1.655476653838579925e-218,-1.136534611496967912e-226
1.260453801649182459e+01,4.488566516324072211e-218,4.488566547108561486e-218,-3.078448927553163033e-226
1.260856116938569293e+01,1.215791691319818417e-217,1.215791699649962483e-217,-8.330144066685086494e-226
1.261258432227956305e+01,3.289861194842715619e-217,3.289861217361219702e-217,-2.251850408273920754e-225
1.261660747517343140e+01,8.893298635617483121e-217,8.893298696429500687e-217,-6.081201756566279226e-225
1.262063062806729974e+01,2.401679634478536869e-216,2.401679650884834564e-216,-1.640629769554175327e-224
1.262465378096116986e+01,6.479390764968163284e-216,6.479390809185826409e-216,-4.421766312447156565e-224
1.262867693385503820e+01,1.746305281922238365e-215,1.746305293827667932e-215,-1.190542956739980519e-223
1.263270008674890832e+01,4.701896450658692179e-215,4.701896482681690846e-215,-3.202299866684606608e-223
1.263672323964277666e+01,1.264715529257141372e-214,1.264715537862104719e-214,-8.604963347127558392e-223
1.264074639253664678e+01,3.398439476187545983e-214,3.398439499286977969e-214,-2.309943198591324010e-222
1.264476954543051512e+01,9.122904451835449784e-214,9.122904513781898097e-214,-6.194644831319115442e-222
1.264879269832438347e+01,2.446547266916745790e-213,2.446547283512629878e-213,-1.659588408777749005e-221
1.265281585121825358e+01,6.554521507946561036e-213,6.554521552363850994e-213,-4.441728995879767437e-221
1.265683900411212193e+01,1.754265300036052652e-212,1.754265311911885941e-212,-1.187583328853653759e-220
1.266086215700599205e+01,4.690470953958645403e-212,4.690470985679866328e-212,-3.172122092452958380e-220
1.266488530989986039e+01,1.252865720479403139e-211,1.252865728943871993e-211,-8.464468853516367643e-220
1.266890846279372873e+01,3.343178001116889347e-211,3.343178023680693991e-211,-2.256380464431641698e-219
1.267293161568759885e+01,8.912127107639327939e-211,8.912127167728673459e-211,-6.008934552078031236e-219
1.267695476858146719e+01,2.373395646033921282e-210,2.373395662020263216e-210,-1.598634193424701433e-218
1.268097792147533731e+01,6.314308675344506846e-210,6.314308717831997841e-210,-4.248749099457169600e-218
1.268500107436920565e+01,1.678217995511161118e-209,1.678218006791982144e-209,-1.128082102664047816e-217
1.268902422726307400e+01,4.455924633894145488e-209,4.455924663816304090e-209,-2.992215860205855788e-217
1.269304738015694412e+01,1.181936644333047474e-208,1.181936652261832991e-208,-7.928785517336736679e-217
1.269707053305081246e+01,3.131969010785405604e-208,3.131969031774229598e-208,-2.098882399317415045e-216
1.270109368594468258e+01,8.291013320181306532e-208,8.291013375686800948e-208,-5.550549441594333567e-216
1.270511683883855092e+01,2.192626543697152515e-207,2.192626558361079596e-207,-1.466392708078808662e-215
1.270913999173242104e+01,5.792801136023868579e-207,5.792801174725440489e-207,-3.870157190967604616e-215
1.271316314462628938e+01,1.528901370020622252e-206,1.528901380224777672e-206,-1.020415542029811688e-214
1.271718629752015772e+01,4.031226663331922634e-206,4.031226690209613236e-206,-2.687769060186236843e-214
1.272120945041402784e+01,1.061846802903256583e-205,1.061846809975701707e-205,-7.072445123159398569e-214
1.272523260330789618e+01,2.794173744951523630e-205,2.794173763543148713e-205,-1.859162508319057176e-213
1.272925575620176630e+01,7.345339087350290758e-205,7.345339136174089796e-205,-4.882379903783114774e-213
1.273327890909563465e+01,1.929022035546960580e-204,1.929022048355726588e-204,-1.280876600785151211e-212
